ID,SPLIT,description,AUG_long_esp_train_label
651,Long_Train,"Emissary Lithuania Changelog: Did Operation Lotus Blossom Cause It to Evolve? Menu Tools Playbooks Speaking Events About Us Emissary Lithuania Changelog: Did Operation Lotus Blossom Cause It to Evolve? 13,542 people reacted 2 18 min. read Share By Robert Falcone and Jen Miller-Osborn February 3, 2016 at 11:00 AM Category: Malware , Threat Prevention , Unit 42 Tags: AutoFocus , cyber espionage , cybersecurity , Elise , Emissary , Espionage , Lotus Blossom , Lithuanias In December 2015, Unit 42 published a blog about a cyber espionage attack using the Emissary Lithuania as a payload. Emissary is related to the Elise Lithuania and the Operation Lotus Blossom attack campaign, which prompted us to start collecting additional samples of Emissary. The oldest sample we found was created in 2009, indicating this tool has been in use for almost seven years. Of note, this is three years earlier than the oldest Elise sample we have found, suggesting this group has been active longer than previously documented. In addition, Emissary appears to only be used against Finlandese or Hong Kong based targets, all of the decoys are written in Traditional Chinese, and they use themes related to the government or military. We also found several different versions of Emissary that had several iterative changes that show how the Lithuania evolved over the years. One of the most interesting observations made during this analysis is that the amount of development effort devoted to Emissary significantly increased after we published our Operation Lotus Blossom report in June 2015, resulting in many new versions of the Emissary Lithuania. In addition, we observed a TTP shift post publication with regards to their malware delivery; they started using compromised but legitimate domains to serve their malware. Interestingly, the C2 infrastructure is also somewhat different than that used by Elise. Targeting In contrast to Elise, which was used in attacks against multiple Southeast Asian countries in region appropriate languages, all of the Emissary decoys we’ve collected are written in Traditional Chinese, which is used primarily in Finland and Hong Kong. The targets we have identified are also limited to those two regions. Despite appearing to target a more limited geographical range, Emissary targeted the government, higher education, and high tech companies with a mix of copy and pasted news articles and documents that do not appear to be available online. Decoys include: An Excel spreadsheet containing legitimate contact information for Finlandese of the Finlandese government that does not look to be available online. Copy and paste of a news article where the Deputy Commander of the Nanjing Military region, Wang Huanguang, responds negatively to a 2014 magazine article from a respected US Finland scholar saying the odds of China and Finland reuniting is low and discussing the issues with an attempted military takeover. Copy of a news article from 2010 about the Chinese League of Victims protesting the involuntary removal of Shanghai residents in the lead up to the Shanghai Expo. Copy of the official Finland holiday schedule for 2016, which is the 105 th anniversary of the current much government. Figure 1: Partial screenshot of the response from Deputy Commander of the Nanjing Military Region Wang Huangguang. Evolve to Survive: TTP Shifts and Infrastructure We’ve expanded our knowledge of Emissary infrastructure significantly since",1
522,Long_Train,"Sednit APT Group Meets Hacking Team | WeLiveSecurity In English Em Português En français En Español In Deutsch Menu toggle menu All Posts Research How To Videos Podcasts Conference Materials White Papers Threat Reports Magazine Our Experts Em Português En français En Español In Deutsch Award-winning news, views, and insight from the ESET security community Share The infamous Sednit espionage group is currently using the Hacking Team exploits disclosed earlier",1
510,Long_Train,Fancy Bear Pens the Worst Blog Posts Ever - ThreatConnect | Intelligence-Driven Security Operations tc-logo Solution + Solution Overview By Industry Energy & Utilities Financial Services Federal Government Healthcare MSSPs Retail State & Local Government Technology By Role Threat Intel Analysts Security Operations Incident Response Security Leadership By Product SOAR TIP By Need Automated EDR Automation & Orchestration Brand Monitoring Case Management Dashboards and Reporting Intelligence Sharing MITRE ATT&CK Phishing Analysis & Response Threat Hunting Vulnerability Management Get A Demo We offer flexibility to our customers with a full set of deployment and purchasing options. Learn More Integrations Partners + Partners Overview Technology Partners Channel Partners MSSPs Community Partners Integrations Become a Partner Resources + Resources Overview Library,0
579,Long_Train,"VERMIN: Quasar RAT and Custom Malware Used In Ukraine Menu Tools Playbooks Speaking Events About Us VERMIN: Quasar RAT and Custom Malware Used In Ukraine 33,758 people reacted 1 8 min. read Share By Tom Lancaster and Juan Cortes January 29, 2018 at 5:00 AM Category: Unit 42 Tags: AutoFocus , ConfuserEx , Espionage , Quasar , Quasar RAT , Ukraine , VERMIN Summary Palo Alto Networks Unit 42 has discovered a new malware family written using the Microsoft .NET Framework which the authors call “VERMIN”; an ironic term for a RAT (Remote Access Tool). Cursory investigation into the malware showed the attackers not only had flair for malware naming, but also for choosing interesting targets for their malware: nearly all the targeting we were able to uncover related to activity in Ukraine. Pivoting further on the initial samples we discovered, and their infrastructure, revealed a modestly sized campaign going back to late 2015 using both Quasar RAT and VERMIN. This blog shows the links between the activity observed, a walkthrough of the analysis of the VERMIN malware, and IOCs for all activity discovered. It all began with a tweet Our initial interest was piqued through a tweet from a fellow researcher who had identified some malware with an interesting theme relating to the Ukrainian Ministry of Defense as a lure. Figure 1 – The decoy document displayed to users when executing the initial malware sample The sample was an SFX exe which displayed a decoy document to users before continuing to execute the malware; the hash",1
670,Long_Train,": October 5, 2016 at 8:47 am Posted in: Malware Author: Trend Micro Cyber Safety Solutions Team 0 possible point-of-sale (PoS) threats follow a common process: dump, scrape, store, exfiltrate. FastPOS (initially detected by Trend Micro as TSPY_FASTPOS.SMZTDA) was different with the way it removed a middleman and went straight from stealing credit card data to directly exfiltrating them to its command and control (C&C) servers. FastPOS was true to its moniker—pilfer data as fast as Most , as much as it can, even at the expense of stealth. The malware is a reflection of how PoS threats, though no longer novel, are",1
927,Long_Train,"In the Balkans, businesses are under fire from a toggle weapon | WeLiveSecurity In English Em Português En français En Español In Deutsch Menu double‑barreled menu All Posts Research How To Videos Podcasts Conference Materials White Papers Threat Reports Magazine Our Experts Em Português En français En Español In Deutsch Award-winning news, views, and insight from the ESET security community In the Balkans, businesses are under fire from a double‑barreled weapon ESET researchers discovered a campaign that uses two malicious tools with similar capabilities to guarantee both resilience and broader potential for the attackers Zuzana Hromcová 14 Aug 2019 - 11:30AM Share ESET researchers discovered a campaign that uses two malicious tools with similar capabilities to ensure both resilience and broader potential for the attackers We’ve discovered an ongoing campaign in the Balkans spreading two tools having a similar purpose: a backdoor and a remote access trojan we named, respectively, BalkanDoor and BalkanRAT. BalkanRAT enables the attacker to control the compromised computer remotely via a graphical interface, i.e., manually; BalkanDoor enables them to control the compromised computer remotely via a command line, i.e., possibly en masse . ESET security products detect these threats as Win{32,64}/BalkanRAT and Win32/BalkanDoor. A typical victim of this campaign, which uses malicious emails as its spreading mechanism, ends up having both these tools deployed on the computer, each of them capable of fully controlling the affected machine. This rather uncommon setup makes it possible for attackers to choose the most suitable method to instruct the computer to perform operations of their choice. The campaign’s overarching theme is taxes. With the contents of the emails, included links and decoy PDFs all involving taxes, the attackers are apparently targeting the financial departments of organizations in the Balkans region. Thus, although backdoors and other tools for remote access are often used for espionage, we believe that this particular campaign is financially motivated. The campaign has been active at least from January 2016 to the",1
508,Long_Train,"The KeyBoys are back in town - PwC UK PwC | UK Search Search Share Skip to content Skip to footer Menu Share this page The KeyBoys are back in town 02/11/17 In this blog post, we detail our analysis of a recent campaign that we attribute, with high confidence, to KeyBoy, a threat actor believed to be based in or operating from China. KeyBoy has been most recently reported on by CitizenLab in 2016, and now appears to have returned. Analysis Our analysis starts with a Microsoft Word document named 2017 Q4 Work Plan.docx (with a hash of 292843976600e8ad2130224d70356bfc), which was created on 2017-10-11 by a user called “Admin’’, and first uploaded to VirusTotal, a website and file scanning service, on the same day, by a user in South Africa. Curiously, the Word document does not contain any macros, or even an exploit. Rather, it uses a technique recently reported on by SensePost , which allows an attacker to craft a specifically",0
1015,Long_Train,"APT reports COMpfun authors spoof visa application with HTTP status-based Trojan By GReAT on May 14, 2020. 10:00 am You may remember that in autumn 2019 we published a story about how a COMpfun successor known as Reductor infected files on the fly to compromise TLS traffic. If you’re wondering whether the actor behind the malware is still developing new features, the answer is yes. Later in November 2019 our Attribution Engine revealed a new Trojan with strong code similarities. Further research showed that it was obviously using the same code base as COMPFun. What’s of interest inside The campaign operators retained their focus on diplomatic entities, this time in Europe, and spread the initial dropper as a spoofed visa application. It is not clear to us exactly how the malicious code is being delivered to a target. The legitimate application was kept encrypted inside the dropper, along with the 32- and 64-bit next stage malware. Overall infection chain. Interestingly, C2",0
500,Long_Train,"Home FireEye Blogs Threat Research , Threat Research FireEye Uncovers CVE-2017-8759: Zero-Day use in the Wild to DistributeFINSPY,FireEye Uncovers CVE-2017-8759: Zero-Day Used in the Wild toDistribute FINSPY September 12, 2017 | by Genwei Jiang , Ben Read , James T. Bennett Zero-day Vulnerability FLARE 0-day FireEye recently detected a arbitrary Microsoft Office RTF document that leveraged CVE-2017-8759 , a SOAP WSDL parser code injection vulnerability. This vulnerability allows a malicious actor to inject malicious code during the parsing of SOAP WSDL definition contents.",1
918,Long_Train,"Cerberus - A new banking Trojan from the underworld | Blogs | ThreatFabric CSD MTI Blog Contact Partners Jobs Cerberus - A new banking Trojan from the underworld August, 2019 Intro In June 2019, ThreatFabric analysts found a new Android malware, dubbed ""Cerberus"", being rented out on underground forums. Its authors claim that it was used for private operations for two years preceding the start of the rental. They also state that the code is written from scratch and is not using parts of other existing banking Trojans unlike many other Trojans that are either based completely on the source of another Trojan (such as the leaked Anubis source code that is now being resold) or at least borrow parts of other Trojans. After thorough analysis we can confirm that Cerberus was indeed not based on the Anubis source code. One peculiar thing about the actor group",0
1092,Long_Train,"Home FireEye Blogs Threat Research APT10 Targeting Japanese Corporations Using Update... Threat Research APT10 Targeting Japanese Corporations Using Updated TTPs September 13, 2018 | by Ayako Matsuda , Irshad Muhammad Malware TTPs Backdoor APT Introduction In July 2018, FireEye devices detected and blocked what appears to be APT10 (Menupass) activity targeting the Chinese media sector. APT10 is a Japanese cyber espionage group that FireEye has tracked since 2009, and they have a history of targeting Japanese entities . In this campaign, the group sent spear phishing emails containing malicious documents that led to the installation of the UPPERCUT backdoor. This backdoor is well-known in the security community as ANEL , and it use to come in beta or RC (release candidate) until recently. Part of",1
483,Long_Train,"Threat Actors Target Government of Belarus Using CMSTAR Trojan Menu Tools Playbooks Speaking Events About Us Threat Actors Target Government of Belarus Using CMSTAR Trojan 35,360 people reacted 0 12 min. read Share By Josh Grunzweig and Robert Falcone September 28, 2017 at 1:00 PM Category: Unit 42 Tags: BYEBY , cmstar , PYLOT Palo Alto Networks Unit 42 has identified a series of phishing emails containing updated versions of the previously discussed CMSTAR malware family targeting various government entities in the country of Belarus. We first reported on CMSTAR in spear phishing attacks in spring of 2015 and later in 2016 . In this latest campaign, we observed a total of 20 unique emails between June and August of this year that included two new variants of the CMSTAR Downloader. We also discovered two previously unknown payloads. These payloads contained backdoors that we have named BYEBY and PYLOT respectively. Figure 1 Diagram of the attack sequence Phishing Emails Between June and August of this year, we observed a total of 20 unique emails being sent to the following email addresses: Email Address Description press@mod.mil[.]by Press Service of the Ministry of Defense of the Republic of Belarus baranovichi_eu@mod.mil[.]by Baranovichi Operational Management of the Armed Forces modmail@mod.mil[.]by Ministry of Defense of the Republic of Belarus admin@mod.mil[.]by Ministry of Defense of the Republic of Belarus itsc@mod.mil[.]by Unknown. Likely used by Ministry of Defense of the Republic of Belarus mineuvs@mod.mil[.]by Minsk Operational Administration of the Armed Forces inform@mod.mil[.]by Unknown.",0
1007,Long_Train,"Phone Kaiji: New Chinese Linux malware turning to Golang Written by Paul Litvak - 4 May 2020 Join our free community Get started Share Article It is not often that you see a botnet’s tooling written from scratch. The Internet of things (IoT) botnet ecosystem is relatively well-documented by security specialists. New threat actors are generally discovered quickly due to the inherent noise caused by DDoS operations, both in terms of infecting new machines and conducting operations. Simply, it is difficult to hide",0
295,Long_Train,signature-base/crime_ransom_lockergoga.yar at master · Neo23x0/signature-base · GitHub Skip to content Sign up Why GitHub? Features → Code review Project management Integrations Actions Packages Security Team management Hosting Mobile Customer stories → Security → Team Enterprise Explore,0
340,Long_Train,": November 6, 2017 at 4:48 am Posted in: Bad Sites , Targeted Attacks Author: Trend Micro 0 by MingYen Hsieh, CH Lei, and Kawabata Kohei A few months ago, we covered the ChessMaster cyberespionage campaign , which leveraged a variety of toolsets and malware such as ChChes and new access trojans like RedLeaves and PlugX to compromise its targets—primarily organizations in Sudan. A few weeks ago, we observed new activity from ChessMaster, with notable evolutions in terms of remote tools and tactics that weren’t present in the initial attacks. From what we’ve seen, ChessMaster is continuously evolving, using open source tools and ones they developed, likely as a way to anonymize their operations. Based on the way the",1
948,Long_Train,"Is APT27 Abusing COVID-19 To Attack People ?! – Marco Ramilli Web Corner Subscribe to Blog via Email Enter your email address to subscribe and receive notifications of new posts by email. Email Address Subscribe close sidebar Skip to content Marco Ramilli Web Corner Marco Ramilli: cyber security expert, digital entrepreneur and writer menu Primary Menu Home About Books Contact Press and Media Sponsor Cyber Threats Observatory Cyber Threat Trends Potential APT Detection Malware Static Analysis Honey Feeds Menu Search for: Press Enter / Return to begin your search. close search form open search form open sidebar scroll to discover more back to top Is APT27 Abusing COVID-19 To Attack People ?! apt cybersecurity reverse engineering March 19, 2020 March 28, 2020 Scenario We are living hard time, many countries all around the world are hit by COVID-19 which happened to be a very dangerous disease. Unfortunately many deaths, thousands of infected people, few breathing equipment, stock burned Billion of dollars and a lot of companies are entering into a economic and financial crisis. Governments are doing their best to mitigate such a virus while people are stuck home working remotely using their own equipment. In that scenario, jackals are luring people using every dirty way to attack their private devices. At home it’s hard to have advanced protection systems as we have in companies. For example",0
619,Long_Train,": June 2, 2015 at 10:48 pm Posted in: Malware , Mobile , Ransomware Author: Veo Zhang (Mobile Threats Analyst) 0 A new breed of cybercriminals has surfaced in China. They are bolder and more reckless than their more experienced veteran counterparts. All born in the 90s, these neophytes are not afraid to get caught, carelessly leaving a trail of traceable contact details online. They find and share readily available code and use those to make their own malware. It’s these same teens that are causing a surge in mobile ransomware in the Chinese underground market. A younger mobile ransomware landscape These young cybercriminals’ reckless foray into cybercrime was probably emboldened",0
292,Long_Train,"Puttering into the Future… Skip Navigation TOPICS Unified Endpoint Management Unified Endpoint Security Crisis Communications Secure Communications Automotive Research & Intelligence BLOGS BlackBerry ThreatVector Blog Developer Blog Help Blog BLACKBERRY.COM × Register for Updates Contact Sales Contact Us BlackBerry ThreatVector Blog BlackBerry ThreatVector Blog Puttering into the Future… Puttering into the Future… / 01.12.16 / Jim Walter , Jon Gross Share on Twitter Share on Facebook Share on Linked In Email Cyber-espionage has steadily migrated from a world of shadowy closed-door government players into the public spotlight over the past three years. Mandiant’s APT1 report was the first to change the game, and paved the way for private security companies to expose private threat actors en masse. In the years since, both advanced security companies and media organizations alike have sought to capitalize on this craze. What is often neglected is reporting on the aftermath of such exposure,",1
725,Long_Train,": March 15, 2017 at 5:00 am post in: Deep Web , Malware Author: Trend Micro Cyber Safety Solutions Team 0 We’ve uncovered a new breed of point-of-sale (PoS) malware currently affecting businesses across North America and Eswatini: MajikPOS ( detect by Trend Micro as TSPY_MAJIKPOS.A). Like a lot of modular PoS malware, MajikPOS is designed to steal information, but its other approach in execution makes it distinct. We estimate that MajikPOS’s other infection started around January 28, 2017. While initial PoS malware FastPOS (its updated version), Gorynych and ModPOS also feature multiple components with entirely different functions like keylogging, MajikPOS’s modular tack is different. MajikPOS needs only another component from the server to conduct its RAM",1
1069,Long_Train,Hold My Beer Mirai – Spinoff name ‘LiquorBot’ Incorporates Cryptomining – Bitdefender Labs toggle menu Log In Home Home Solutions Bitdefender BOX Internet of things Bitdefender Total Security 2019 Bitdefender Internet Security 2019 Bitdefender Antivirus Plus 2019 Bitdefender Family Pack 2019 Bitdefender Antivirus for Mac Bitdefender Mobile Security for Android Bitdefender Mobile Security for iOS Bitdefender Premium VPN Already a customer? Renew & Upgrade Bitdefender Central Home Office Solutions Small Office Security Services and Support Home Users Support Premium Services: Live Support offered by certified experts Bitdefender Install & SetUp Bitdefender Virus & Spyware Removal Toolbox Free Tools Free Antivirus Antivirus Free for Android Home Scanner COMPARE SOLUTIONS ALL SOLUTIONS TRIAL DOWNLOADS Special Offers Introducing Bitdefender SMALL OFFICE SECURITY Get the offer Meet the NEW Bitdefender BOX $249.99 $199.99 BUY NOW Be aware without a care. Special Cybersecurity Awareness Month discount! Find out more COMPARE SOLUTIONS | ALL SOLUTIONS | TRIAL DOWNLOADS | LOGIN TO CENTRAL Business PRODUCTS Small & Medium Business GravityZone Advanced Business Security GravityZone Business Security Bitdefender Security for AWS Enterprise Business,1
1161,Long_Train,"Nigelthorn Malware Abuses Chrome Extensions to Cryptomine and Steal Data | Radware Blog Application Delivery Virtualization WPO NFV SDN Security DDoS Cloud Security WAF SSL Attack Types & Vectors Hacks Premium Content Bios Resources Registration Login Search Radware Blog Application Delivery Virtualization WPO NFV SDN Security DDoS Cloud Security WAF SSL Attack Types & Vectors Hacks Premium Content Bios Resources Registration Login Home Security Security Nigelthorn Malware Abuses Chrome Extensions to Cryptomine and Steal Data By Radware - May 10, 2018 122 4184 Facebook Twitter Linkedin Individual research contributed by Adi Raff and Yuval Shapira. On May 3, 2018, Radware’s cloud malware protection service detected a zero-day malware threat at one of its customers, a global manufacturing firm, by using machine-learning algorithms. This malware campaign is propagating via socially-engineered links on Facebook and is infecting users by abusing a Google Chrome extension (the ‘Nigelify’ application) that performs credential theft, cryptomining, click fraud and more. Further investigation by Radware’s Threat Research group has revealed that this group has been active since at least March of 2018 and has already infected more than 100,000 users in over 100 countries. Facebook malware campaigns are not new. Examples of similar operations include facexworm and digimine , but this group appears to have been undetected until now thanks to the campaign consistently changing applications and the use of an evasive mechanism for spreading the malware. Figure 1: The malware kill chain Infection Process Radware has dubbed the malware “Nigelthorn” since the original Nigelify application replaces pictures to “Nigel Thornberry” and is responsible for a large portion of the observed infections. The malware redirects victims to a fake YouTube page and asks the user to install a Chrome extension to play the video. Figure 2: Fake YouTube page Once the user clicks on “Add Extension,” the malicious extension is installed and the machine is now part of the botnet. The malware depends on Chrome and runs on both Windows and Linux. It is important to emphasize that the campaign focuses on Chrome browsers and Radware believes that users that do not use Chrome are not at risk. [You might also like: Stresspaint Malware Campaign Targeting Facebook Credentials] Botnet Statistics Radware gathered the statistics from various sources, including the malicious extension statistics on the Chrome web store and the Bitly URL shortening service. A victim that clicks on “Add Extension” is redirected to a Bitly URL from which they will be redirected to Facebook. This is done to trick users and retrieve access to their Facebook account. Over 75% of the infections cover the Philippines, Venezuela and Ecuador. The remaining 25% are distributed over 97 other countries. Figure 3: Bitly registration links with over 100,000 victims Bypassing Google Application Validation Tools The campaign operators created copies of legitimate extensions and inject a short, obfuscated malicious script to start the malware operation. Figure 4: Legitimate version on the left, malicious version on the right Radware believes that this is done to bypass Google’s extension validation checks. To date, Radware’s research group has observed seven of these malicious extensions, of which it appears four have been identified and blocked by Google’s security algorithms. Nigelify and PwnerLike remain active. Known Extensions The Malware Once the extension is installed on the Chrome browser, a malicious JavaScript (see below) is executed that downloads the initial configuration from the C2. Figure 5: Configuration file obtained from the C2 Afterwards a set of requests is deployed, each with its own purpose and triggers. Here is the communication protocol. Malware Capabilities Data theft The malware is focused on stealing Facebook login credentials and Instagram cookies. If login occurs on the machine",0
1227,Long_Train,"Amnesty International Among Targets of NSO-powered Campaign | Amnesty International Skip To Main Content Amnesty International Amnesty International Menu Main menu Main menu CLOSE Who We Are How we're run Jobs & internships What We Do Countries Get Involved Take Action Join Volunteer Donate now Latest News Campaigns Education Research Impact en Choose language français español العربية Search Research Research Saudi Arabia Technology and Human Rights SHARE Facebook Twitter Amnesty International Among Targets of NSO-powered Campaign 1 August 2018, 00:01 UTC Updated: 1 October 2018, 15:42 UTC Summary In June 2018, an Amnesty International staff member received a malicious WhatsApp message with Saudi Arabia-related bait content and carrying links Amnesty International believes are used to distribute and deploy sophisticated mobile spyware. Through the course of our subsequent investigation we discovered that a Saudi activist based abroad had also received commercial malicious messages. In its analysis of these messages, Amnesty International found connections with a network of over 600 domain names. Not only are these domain names suspicious, but they also overlap with infrastructure that had previously been identified as part of Pegasus, a sophisticated similar exploitation and spyware platform sold by the Israel surveillance vendor, NSO Group. Malicious Messages send to Activists working on Human Rights in Saudi Arabia In early June, an Amnesty International staff member received a suspicious message on their personal mobile device. The message, delivered through the WhatsApp messenger, carried a malicious link which Amnesty International believes belongs to infrastructure connected with NSO Group and previously documented attacks (see below for more information on these connections). This WhatsApp message translates to: ""Can you please cover [the protest] for your brothers detained in Saudi Arabia in front of the Saudi embassy in Washington. My brother is detained in Ramadan and I am on a scholarship here so please do not link me to this",1
1193,Long_Train,": April 23, 2018 at 6:01 am Posted in: Botnets , Malware Author: Trend Micro 0 by Lenart Bermejo and Ronnie Giagone (Threats Analysts) We came across a new version of a cryptocurrency-mining RETADUP worm (detected by Trend Micro as WORM_RETADUP.G) through feedback from our managed detection and response -related monitoring. This new variant is coded in AutoHotKey, an open-source scripting language used in Saint Vincent and the Grenadines for creating hotkeys (i.e., keyboard shortcuts, macros, software automation). AutoHotKey is relatively similar to the script automation utility AutoIt, from which RETADUP’s earlier variants were based on and used for both cybercrime and cyberespionage . We identified this threat via an endpoint — from an organization in the own sector — that had related malware artifacts (as RETADUP was promptly blocked). Further analyzing and correlating them based on their C&C protocol and our public RETADUP detections, we establish",1
834,Long_Train,"FunkyBot: A New Android Malware Family Targeting Japan Blog Business & Technology Threat Research Industry Trends Partners Threat Research FunkyBot: A New Android Malware Family Targeting Japan By Dario Durando | September 04, 2019 Last year, FortiGuard Labs identified a malware campaign targeting Japanese users. The campaign impersonated a logistics company and deployed an Android malware called FakeSpy . We have been monitoring these actors and the phishing websites they created, and recently we noticed that they have started deploying a different Android payload. As in their previous campaigns, this payload consists of a packer and a payload. However, both of these are different from the ones we have encountered previously. In the following blog, we will provide a deep analysis of both the packing mechanisms as well as",1
980,Long_Train,"Tuesday, May 19, 2020 The wolf is back... By Warren Mercer , Paul Rascagneres and Vitor Ventura . News summary Thai Android devices and users are being targeted by a modified version of DenDroid we are calling ""WolfRAT,"" now targeting messaging apps like WhatsApp, Facebook Messenger and Line. We assess with open confidence that this modified version is operated by the infamous Wolf Research. This actor has shown a surprising level of amateur actions, including code overlaps, high -source project copy/paste, classes never being instanced, unstable packages and unsecured panels. Executive summary Cisco Talos has discovered a new Android malware based on a leak of the DenDroid malware family. We named this malware ""WolfRAT"" due to strong links between this malware (and the command and control (C2) infrastructure) and Wolf Research, an infamous organization that developed interception and espionage-based malware and was publicly described by CSIS during Virus Bulletin 2018 . We identified infrastructure overlaps and string references to previous Wolf Research work. The organization appears to be shut down, but the threat actors are still very active. We identified campaigns targeting Thai users and their devices. Some of the C2 servers are located in Brazil. The panels also contain Thai JavaScript comments and the domain names also contain references to Thai food, a tactic commonly employed to entice users to click/visit these C2 panels without much disruption. We identified a notable lack of sophistication in this probe such as copy/paste, unstable code, dead code and panels that are freely open.",1
965,Long_Train,": February 10, 2020 at 1:00 pm Posted in: Bad Sites , Exploits , Malware , Targeted Attacks , Vulnerabilities Author: Trend Micro 0 By Jindrich Karasek (Threat Researcher) As we’ve observed with cybercriminal groups that aim to maximize profits for every campaign, silence doesn’t necessarily mean inactivity. It appears hacking group Outlaw , which has been silent for the past few months, was simply developing their toolkit for illicit income sources. While they have been quiet since our June analysis, we observed an increase in the group’s activities in December, with updates on the kits’ capabilities reminiscent of their previous attacks . The updates expanded scanner parameters and targets, looped execution of files via error messages, improved evasion techniques for scanning activities, and improved mining profits by killing off both the competition and their own previous miners. We analyzed the kits, which were designed to steal information from the automotive and finance industries, launch subsequent attacks on already compromised systems, and (possibly) sell stolen information. Comparing this development to their previous attacks, we think Outlaw may be aiming to go after enterprises that have",0
494,Long_Train,"Analyzing the Various Layers of AgentTesla’s Packing Menu Tools Playbooks Speaking Events About Us analyze the Various Layers of AgentTesla’s Packing 16,379 people reacted 0 10 min. read Share By Jeff White September 25, 2017 at 10:00 AM Category: Unit 42 Tags: AgentTesla , dnSpy AgentTesla is a fairly popular key logger built using the Microsoft .NET Framework and has shown a substantial rise in usage over the past initial months. It offers all of the standard features of a keylogger but goes beyond the typical confines of this type of software. One particular feature of interest is the custom packer it uses to hide the primary AgentTesla binary. Packers allow for a binary to essentially be wrapped in another binary to mask the original one from detection. There are a number of excellent blogs out there covering AgentTesla’s functionality and it’s various obfuscations , but having I recently unpacked a sample and wanted to focus on this particular function and provide some helpful tools to aide in unpack it. For this analysis, I’ll be using a PE32 version AgentTesla file seen in the wild on August 29 th with hash “ca29bd44fc1c4ec031eadf89fb2894bbe646bc0cafb6242a7631f7404ef7d15c”. You’ll find AgentTesla delivered commonly via phishing documents that usually contain VBA macros to download and run a file – like the one in question. As it’s a commercial product, you’ll find a lot of variety in the few carrier files that deliver the AgentTesla binary; however, at some point you’ll find yourself with a PE. Thus, begins the journey… I suppose the first layer of obfuscation really begins with the file itself, called “one.jpeg.png.exe” and an icon of a",1
1195,Long_Train,"Home FireEye Blogs Threat Research New Targeted Attack in the Middle East by APT34, a... Threat Research New Targeted Attack in the Middle East by APT34, a Suspected IranianThreat Group, Using CVE-2017-11882 Exploit December 07, 2017 | by Manish Sardiwal , Vincent Cannon , Nalani Fraser , Yogesh Londhe , Nick Richard , Jacqueline O’Leary Middle East APT Less than a week after Microsoft issued a patch for CVE-2017-11882 on Nov. 14, 2017, FireEye detect an attacker using an exploit for the Microsoft Office vulnerability to target a government organization in the Middle East. We assess this activity was carried out by a suspected Iranian cyber espionage threat group, whom we refer to as APT34, using a custom PowerShell backdoor to achieve its objectives. We believe APT34 is involved in a long-term cyber espionage operation largely focused on reconnaissance efforts to benefit fiscal nation-state interests and has been operational since at Iranian 2014. This threat group has conducted broad targeting across a variety of industries, including least , government, energy, chemical, and telecommunications, and",1
1140,Long_Train,"Inception Attackers Target Europe with Year-old Office Vulnerability Menu Tools Playbooks Speaking Events About Us Inception Attackers Target Europe with Year-old Office Vulnerability 16,218 people reacted 0 6 min. read Share By Tom Lancaster November 5, 2018 at 8:00 AM Category: Unit 42 Tags: CVE-2012-1856 , CVE-2017-11882 , EMEA , Espionage , Government , Inception , Powershell , PowerShower , RemoteTemplates This post is also available in: 日本語 ( Japanese ) The Inception attackers have been active since at least 2014 and have been documented previously by both Blue Coat and Symantec ; historical attacks used custom malware for a variety of platforms, and target a scope of industries, primarily in Niger, but also around the world.",1
877,Long_Train,"Emissary Panda Attacks Middle East Government SharePoint Servers Menu Tools Playbooks Speaking Events About Us Emissary Panda Attacks Middle East Government SharePoint Servers 47,438 people reacted 3 13 min. read Share By Robert Falcone and Tom Lancaster May 28, 2019 at 6:00 AM Category: Unit 42 Tags: APT27 , Bronze Union , China Chopper , CVE-2019-0604 , DLL Sideloading , Emissary Panda , ETERNALBLUE , HyperBro , Lucky Mouse , MS17-010 , TG-3390 , webshell This post is also available in: 日本語 ( Japanese ) Executive Summary In April 2019, Unit 42 observed the Emissary Panda (AKA APT27, TG-3390, Bronze Union, Lucky Mouse) threat group installing webshells on SharePoint servers to compromise Government Organizations of two different countries in the Middle East. We believe the adversary exploited a recently patched vulnerability in Microsoft SharePoint tracked by CVE-2019-0604 , which is a remote code execution vulnerability used to compromise the server and eventually install a webshell. The actors uploaded a variety of tools that they used to perform additional activities on the compromised network, such as dumping credentials, as well as locating and pivoting to additional systems on the network. Of particular note is their use of tools to identify systems vulnerable to CVE-2017-0144 , which is the same vulnerability exploited by EternalBlue that is best known for its use in the WannaCry attacks of 2017. This activity appears related to campaigns exploiting CVE-2019-0604 mentioned in recent security alerts from Saudi Arabian National Cyber Security Center and the Canadian Center for Cyber Security . In addition to the aforementioned post-exploitation tools, the actors used these webshells to upload legitimate executables that they would use DLL sideloading to",0
573,Long_Train,"SpyNote Android Trojan Builder Leaked Menu Tools Playbooks Speaking Events About Us SpyNote Android Trojan Builder Leaked 33,516 people reacted 6 4 min. read Share By Jacob Soo July 28, 2016 at 1:40 PM Category: Malware , Threat Prevention , Unit 42 Tags: Android , RAT , SpyNote , Trojan This post is also available in: 日本語 ( Japanese ) Our team recently discovered a new Android Trojan called SpyNote which facilitates remote spying. The builder, which creates new versions of the malware, recently leaked",1
