ID,SPLIT,description,long_tar_train_label
806,Long_Train,"discovered by the malwareresearch group MalwareMustDie. The botnet initially consisted of IP cameras andbasic home routers, two types of IoT devices commonly found in thehousehold. As more variants of Miraiemerged, so did the list IoT devices it was targeting. The source code for themalware powering this botnet was eventually leaked online. In 2018, hundreds of thousands of home and small businessnetworking and storage devices were compromised and loaded with the so-called“VPN Filter” malware. The FBI has publicly attributed this activity to anation-state actor and took subsequent actions to disrupt this botnet, althoughthe devices would remain vulnerable to re-infection unless proper firmware orsecurity controls were put in place by the user. There were also multiple press reports of cyber-attacks onseveral devices during the opening ceremonies for the 2018 Olympic Games in PyeongChang.Officials did confirm a few days later that they were a victim of maliciouscyber-attacks that prevented attendees from printing their tickets to the Gamesand televisions and internet access in the main press center simply",1
807,Long_Train,"in the country’s official websites in order to conduct watering hole attacks. The operators used the HyperBro Trojan as their last-stage in-memory remote administration tool (RAT). The timestamps for these modules are from December 2017 until January 2018. The anti-detection launcher and decompressor make extensive use of Metasploit’s shikata_ga_nai encoder as well as LZNT1 compression. Kaspersky Lab products detect the different artifacts used in this campaign with the following verdicts: Trojan.Win32.Generic, Trojan-Downloader.Win32.Upatre and Backdoor.Win32.HyperBro. A full technical report, IoCs and YARA rules are available from our intelligence",0
808,Long_Train,"the assigned CVE number is CVE-2019-16759. Now, several weeks later, Unit 42 researchers have identified active exploitation of this vulnerability in the wild. By exploiting this vulnerability, an unauthenticated attacker can gain privileged access and control over any vBulletin server running versions 5.0.0 up to 5.5.4, and potentially lock organizations out from their own sites. More than 100,000 sites are built on vBulletin, including the forums of major enterprises and organizations, so it’s imperative to patch immediately. In this blog post we provide new details on the root cause",0
809,Long_Train,Engine twitter.com/blackorbird/st… 2:59 AM - 25 Sep 2019 Emanuele De Lucia @ Manu_De_Lucia Sep 25 Replying to @craiu Hello Costin.,0
810,Long_Train,"The addition of three new malware families to APT34’s arsenal. FireEye’s platform successfully thwarted this attempted intrusion, stopping a new malware variant dead in its tracks. Additionally, with the assistance of our FireEye Labs Advanced Reverse Engineering (FLARE), Intelligence, and Advanced Practices teams, we identified three new malware families and a reappearance of PICKPOCKET, malware exclusively observed in use by APT34. The new malware families, which we will examine later in this post, show APT34 relying on their PowerShell development capabilities, as well as trying their hand at Golang. APT34 is an Iran-nexus cluster of cyber espionage activity that has been active since at least 2014. They use a mix of public and non-public tools to collect strategic information that would benefit nation-state interests pertaining to geopolitical and economic needs. APT34 aligns with elements of activity reported as OilRig and Greenbug, by various security researchers. This threat group has conducted broad targeting across a variety of industries operating in the Middle East; however, we believe APT34's strongest interest is gaining access to financial, energy, and government entities. Additional research on APT34 can be found in",1
811,Long_Train,". rsrc section where a roller-coaster of control flow begins. This causes an unresponsive WinBin2Iso window to appear briefly before being replaced by a ABBC Coin wallet window. This window is always shown at startup and thus it is a good indicator of infection. While this functionality isn’t novel in any sense and no sandbox evasion was utilized, the obfuscation was uncommon enough to gain our attention. The combination of control flow obfuscation and low level code abstraction made the analysis of the malware’s workflow rather tedious. This, in combination with the low detection rate on VirusTotal (6 out of 66 as of 7/8/2019), provided us a great excuse to rummage through our toolbox to perform the analysis. Moreover, during the analysis, we found that the obfuscated loader also utilises a (possibly) custom stack-based virtual machine during the RC4 key schedule, which aroused our interest even more. Due to the aforementioned reasons and low overall prevalence, this analysis will focus on the obfuscation itself. Resulting side-effects and the malware’s functionality, will be mostly mentioned as side-notes. High-level overview The malware starts in the WinBin2Iso binary that has a patched jump. This jump leads to the .rsrc section, where a loader is",0
812,Long_Train,"malicious payloads you actually found. It’s not clear from the article that this was actually abused (the presented scenario’s are hypothetical) Reply Jarhead Posted on September 22, 2019. 1:55 am Question is how to detect and remove it Reply Ariel Posted on August 28,",0
813,Long_Train,"1 MD5 516ad28f8fa161f086be7ca122351edf SHA256 b4e3b2a1f1e343d14af8d812d4a29440940b99aaf145b5699dfe277b5bfb8405 Filename javaw.exe, Client.exe Path X:\Project\BotFrame\Debug\Client.exe Size 1.32 MB (1,387,520 bytes) File Type PE32 executable for MS Windows (console) Intel 80386 32-bit Alias OceanLotus APT32 Ratsnif Compile Time 2016-08-05 07:57:13 Overview The earliest example of Ratsnif uncovered thus far was compiled on the same day that its C2 domain was first activated: It appears to be a debug build, and closely resembles a later variant from September 2016 that will be the main focus of analysis for the three 2016 variants described in this article. Sample 2 MD5 b2f8c9ce955d4155d466fbbb7836e08b SHA256 b214c7a127cb669a523791806353da5c5c04832f123a0a6df118642eee1632a3 Filename javaw.exe, Client.exe Path X:\Project\BotFrame\Debug\Client.exe Size 1.32 MB (1,387,520 bytes) File type PE32 executable for MS Windows (console) Intel 80386 32-bit Alias OceanLotus APT32 Ratsnif Compile Time 2016-08-06 04:30:06 Overview Compiled less than 24 hours after the previous sample, this build contains only one minor difference in functionality, whereby a call to pcap_dump_flush() has been removed prior to recompilation: Figure 1. Call to pcap_dump_flush in b4e3b2a1f1e343d14af8d812d4a29440940b99aaf145b5699dfe277b5bfb8405 Figure 2. Missing call to pcap_dump_flush in b214c7a127cb669a523791806353da5c5c04832f123a0a6df118642eee1632a3 In addition, the CodeView debugging information has changed, reflecting the new ""age"" of the sample after recompilation: Figure 3. Age of",0
814,Long_Train,"JScript backdoor malware (aka Terra Loader, SpicyOmelette). This tool, a TTP observed in ITG08 attacks since 2018, is sold on the dark web by an underground malware-as-a-service (MaaS) provider. Attackers use it to create, expand and cement their foothold in compromised environments. Past campaigns by ITG08 using the More_eggs backdoor were last reported in February 2019 . In the campaign we investigated, the attackers employed additional TTPs historically associated with ITG08, including the use of Windows Management Instrumentation (WMI) to automate the remote execution of PowerShell scripts, PowerShell commands with base64 encoding, and Metasploit and PowerShell to move laterally and deploy malware. Lastly, the attackers used Comodo code-signing certificates several times during the course of the campaign. Many of the above TTPs are not unique to ITG08, but collectively, and with the use of More_eggs, strengthen the link to this group. Let’s take a closer look at ITG08’s TTPs that are relevant to the campaign we investigated, starting with its spear phishing and intrusion tactics and covering information on its use of the More_eggs backdoor. Please note that Visa has attributed the use of this backdoor to FIN6 in attacks that took place in 2018. Further linking the activity with the same threat actor, several of the network indicators and TTPs we encountered in this case — including the use of fake job advertisements as a lure in spear phishing — overlap with those reported earlier in 2019 by both Visa and Proofpoint researchers. Analysis of the Intrusion ITG08’s TTPs in compromising targeted organizations follow the typical framework for APT attacks . The following sections go over the steps taken by the attackers to gain an initial foothold and persist on the victimized organization’s networks. Initial Compromise To gain access to victim environments, the threat actor began by targeting handpicked employees using LinkedIn messaging and email, advertising",1
815,Long_Train,"Linux malware that we recently stumbled upon, demonstrates the increasing complexity of recent cryptocurrency-mining threats. This malware is notable because of the way it loads malicious kernel modules to keep its cryptocurrency mining operations under the radar. These kernel-mode rootkits are not only more difficult to detect compared to its user-mode counterparts — attackers can also use them to gain unfettered access to the affected system. A case in point: the way Skidmap can also set up a secret master password that gives it access to any user account in the system. Conversely, given that many of Skidmap’s routines require root access, the attack vector that Skidmap uses — whether through exploits, misconfigurations, or exposure to the internet — are most likely the same ones that provide the",0
816,Long_Train,"). Pop-up ads were used to distribute the malware on file sharing websites and over a hundred fake software sharing websites — all of which are still live (at the time of writing). The distributors of ICLoader seem to be targeting users who are actively looking for specific software since even the pop-up ads are hosted on sites that supposedly share software. The distribution campaign While tracking the campaign, we found three sources distributing ICLoader. As mentioned above, one distribution method involves using pop-up ads on free file sharing service websites — a known avenue for distributing unwanted applications and malware. These file sharing websites allow users to upload their file and share a download link with other people. Pop-up advertisements appear when people click the download buttons on their page. ICLoader uses",0
817,Long_Train,"mostly detected by ESET as Win32/TrojanDownloader.Wauchos, has been around since at least September 2011 and was, for the most part, sold as a crimekit on underground forums. This crimekit proved very popular amongst cybercriminals and, that being the case, there are multiple, independent Wauchos botnets. In the past, Wauchos has been the most detected malware family amongst ESET users, so when approached by Microsoft to take part in a joint disruption effort against it, to better protect our users and the general public at large, it was a no-brainer to agree. ESET provided technical analysis to this operation by closely tracking Wauchos botnets, identifying their C&C servers for takedown, and monitoring what its operators installed on victims’ systems. Through Microsoft, the information provided to law enforcement agencies as part of this operation included: 1,214 domains and IP addresses of the botnet’s command and control servers 464 distinct botnets 80 associated malware families In Figure 1 you can see Wauchos’s prevalence map based on our telemetry data. Evidently, Wauchos is a global problem and any attempt to disrupt it is worth making. As you will notice throughout the article, the data shown",0
818,Long_Train,"ransomware, including some irregularities that make us think that it is still in its early stage of development. Discovery The first sample that we were able to analyze came from a link that was shared by the @BotySrt twitter bot account, which posts Pastebin links leading to the Sodinokibi and Buran malware families. Figure 1. Link that was supposed to lead to a Sodinokibi payload The links lead to Powershell scripts that execute embedded malware payloads using Reflective PE Injection . We collected the links that were tagged as Sodinokibi, expecting to extract samples of that ransomware. However, as we were running our automation to extract the embedded binaries, we found an unsupported file, and as we investigated further, we discovered it was the new Nemty ransomware instead.",0
819,Long_Train,"As usual, the actor targeted governmental entities. The role of the .NET module is to deliver the known KopiLuwak JavaScript Trojan. Moreover, this actor now also has a heavily obfuscated PowerShell Trojan that is similar to KopiLuwak. Among the control servers there are several legitimate but compromised WordPress websites with the actor’s .php scripts on them. This time, the developers left some Easter eggs for the targets and researchers. The .NET modules include amusing strings such as “TrumpTower” as an initial vector for RC4 encryption. “RocketMan!” (probably a reference to Donald Trump’s nickname for Kim Jong Un) and “MiamiBeach” serve as the first beacon messages from the victim to the control server. How Topinambour spreads To deliver all this to targets, the operators use legitimate software installers infected with the Topinambour dropper. These could be tools to circumvent internet censorship, such as “Softether VPN 4.12” and “psiphon3”, or Microsoft Office “activators”. The dropper",1
820,Long_Train,"Summer Camp Series Read More Get Started Login Labs Magecart Old Magecart Domains are Being Bought Up for Monetization September 19, 2019 By Yonathan Klijnsma Facebook Twitter Linkedin E-mail Old Magecart domains are finding new life in subsequent cyber threat campaigns, many of which are entirely unrelated to web skimming. Over the years, we’ve outed many Magecart web-skimming campaigns in reports that denoted IOCs, including malicious domains that cyber attackers used to inject web-skimming JavaScript into browsers or as a destination for the skimmed payment information. Large portions of these malicious domains have been taken up for sinkholing by various parties. However, some of them are kicked offline by",0
821,Long_Train,"many cyber criminals are choosing it as their preferred recognition tool. During our monitoring operations we discovered an infection-chain designed to deliver this kind of malware to some Italian companies. The attack has been carried out impersonating personnel from the Liberian division of a global Oil Corporate. The malicious email message were spoofed, but the reference to the employee was realistic and suggests he may have conducted some preliminary OSINT. Technical Analysis Hash 72087f6eda897bd3deb31fa85cfbeda8eae4bad0d51a123f3e99ae8fb604a8c0 Threat Macro Dropper Brief Description Agent Tesla Doc Macro Dropper Ssdeep 768:nI5p+fXDk6n/lj9uJUWbnyAik8Y61g187083VCP9V9eakw6L8:8p+fzP/bgfix28ly9VZH6L8 Table 1. Static information about the doc macro The document uses a common phishing schema, it invites the user to enable the macro execution due to compatibility reasons with older Microsoft Office versions. The document contains an obfuscated VBA macro. Figure 1: Screen of the fake document Figure",0
822,Long_Train,Hunting Resources Partners Partner Overview Integration Ecosystem API Integration Company About Us Contact Us Blog Block Attacks Before They Happen Pre-zero-day security that identifies adversaries,0
823,Long_Train,"and Security Operations to ensure cyber risk postures align with business goals. Most recently as a Senior Vice President of Information Security at Bank of America, Mr. Camacho was responsible for overseeing the Threat Management Program. An entrepreneur, Mr. Camacho also serves as CEO for NinjaJobs: a career-matching community for elite cybersecurity talent. He has a BS in Decision Sciences & Management of Information Systems from George Mason University. Lisa Iadanza Chief People Officer Lisa M. Iadanza leads all functional areas of People Operations at Flashpoint, including human resources, talent acquisition & management, employee engagement, and developing high performance teams. In addition to collaborating with the executive team to drive strategic growth, she plays an integral role in fostering Flashpoint’s culture and mission. Driven by her passions for mentorship, employee advocacy, and talent development, Ms. Iadanza has more than twenty years of experience in building, scaling, and leading human resources functions. Prior to Flashpoint, she held leadership roles at Conde Nast, Terra Technology, and FreeWheel. She is a member of the Society for Human Resources Management (SHRM) and holds a bachelor’s degree in management with concentrations in human resources and marketing from State University of New York at Binghamton. Rob Reznick VP of Finance and Corporate Development Rob Reznick leads the finance, accounting, and corporate development teams at Flashpoint. Rob previously served as Director of Finance & Accounting for 1010data (acquired by Advance/Newhouse), and Director of Finance for Financial Guard (acquired by Legg Mason) after prior work in forensic accounting and dispute consulting. Mr. Reznick is a Certified Public Accountant and holds an MBA and MAcc from the Fisher College of Business at the Ohio State University, and a BBA from the Ross School of Business at the University of Michigan. Tom Hofmann VP Intelligence Tom Hofmann leads the intelligence directorate that is responsible for the collection,",0
824,Long_Train,"This group has been known to target aerospace, government, defense, technology, energy, and manufacturing sectors. Not much activity has been publicly recorded on this group as of late, but research indicates they are not dormant. Analysis While performing research, I identified a suspect binary titled “ odbcad32.exe ”. What immediately piqued my interest was that this binary, while having the appearance of the legitimate “ Open Database",0
825,Long_Train,Africa Suomi (Finland) Sverige (Sweden) Türkiye (Turkey) United Kingdom Log In My Support Log In to Support Partner Portal Home Solutions My Account Lost Device Portal Trend Micro Vault Password Manager Customer Licensing Portal Online Case Tracking Premium Support Worry-Free Business Security Services Remote Manager Deep Security as a Service Referral Affiliate Referral Affiliate Contact Us Contact Sales Locations Support Find a Partner Learn of upcoming events Social Media Networks Facebook Twitter Linkedin Youtube 1-888-762-8736 (M-F 8-5 CST) Business For Home Products Products Hybrid Cloud Security Cloud Migration Cloud Native App Development Cloud Operational Excellence Data Center Security Network Security Intrusion Prevention Advanced Threat Protection User Protection Endpoint Security Email Security Web Security Endpoint & Gateway Suites SaaS Application Security Endpoint Detection & Response Detection & Response XDR Managed XDR Service Endpoint Detection & Response,0
826,Long_Train,"first one contains a pair of shell scripts and connects to a remote site to decrypt its encrypted codes while the second sample, despite using a simpler routine involving a single shell script, actually incorporates a persistence mechanism. Sample 1: Trojan.MacOS.GMERA.A We found the first sample (detected as Trojan.MacOS.GMERA.A) while checking suspicious shell scripts that were flagged by our machine learning system. At first glance, it was challenging to directly identify its malicious behavior because the shell script references other files such as AppCode, .pass and .app. To verify that the behavior was indeed malicious, we sourced the parent file using both our infrastructure and the aggregate website VirusTotal (which had the sample but lacked detections from other major security vendors at the time of writing). Figure 1. The",0
827,Long_Train,"back as April 2015 — although the indictment makes no mention of this. 4. “By in or around April 2016 …” This is consistent with the Secureworks data, which shows a spike of break-in attempts targeting DNC technical staff around early April. And it’s consistent with CrowdStrike’s report, which first pinpointed the GRU intrusion to April 2016. [See more below] 5–8. “… the Conspirators began to plan the release of materials … To further avoid detection, the Conspirators used a network of computers located across the world, including in the United States, and paid for this infrastructure using cryptocurrency.” All of this is consistent with previous reporting, including the reference to the use of digital money to purchase infrastructure, which The Associated Press first reported in November of 2017. 9–20. “Defendants” I’ve written a couple of stories on the defendants in this case, especially alleged phishing expert Lt. Aleksey Lukashev (aka “Den Katenberg”) and alleged military hacker Ivan Yermakov (aka “Kate S. Milton.”) One Russian journalist may even have gotten Yermakov on the phone . We may yet learn more about these two — and others — down the line. 21. “Beginning by at least March 2016, the Conspirators targeted over 300 individuals affiliated with the Clinton Campaign, DCCC, and DNC.” These numbers are more than twice as high as the “more than 130 party employees, supporters and contractors” referred to in a November 2017 story for AP. That could in part be because the Secureworks data,",1
828,Long_Train,"the script’s link, it downloaded a normal JavaScript code. However, we found that the same link could also download a different script when we requested it from mobile devices like Android or iOS phones. The downloaded script for mobile devices is a credit card skimmer which can steal the information entered on the hotel booking page and send it to a remote server. We found both of the affected hotel websites were developed by Roomleader, a company from Spain that helps hotels build their online booking websites. The malicious code wasn’t injected directly into the website but rather into the script of Roomleader’s module called “viewedHotels” that was provided to its clients and subsequently used for two websites of two different hotel chains. Despite the seemingly small",1
829,Long_Train,"botnet mines Monero cryptocurrency for its owners. While researching our variant we came across a post by Alibaba Cloud Security that provides some insights into Watchbog. This post coincided with our findings as we found an installation script that performs the following activities. First the installation script checks for running processes matching other cryptocurrency miners. If the system was previously configured to mine cryptocurrency, the installation script would terminate their execution using the kill command: The script then uses the touch command to determine its capability to write to various directories on the filesystem. It also checks the architecture of the system to determine if it is executing on a 32-bit or 64-bit operating system and then makes three attempts to download and install a ' kerberods ' dropper using wget or curl. Depending on permissions, the kerberods dropper is saved to one of the following directories: The current working directory /usr/bin /usr/libexec /usr/local/bin /tmp /usr/sbin The script also retrieves the contents of a Pastebin URL containing a Monero wallet ID and mining information. CSIRS verified this as the same wallet ID as the one used by the attacker referenced in the Alibaba cloud post referenced earlier. Though the Pastebin URL in the previous screenshot is no longer accessible, the next step in the infection process is",0
830,Long_Train,"from Morocco, who have a history of facing reprisals from the state for speaking out openly about human rights in the country. Amnesty International can reveal that the two targets are Maati Monjib , an academic and activist working on issues of freedom of expression, and Abdessadak El Bouchattaoui , a human rights lawyer involved in the legal defence of protestors in a social justice movement in Hirak El-Rif that took place across 2016 and 2017. These revelations are particularly significant in a cont ext where Moroccan authorities are increasingly using repressive provisions from penal codes and security laws to criminalise and discredit human rights defenders and activists for exercising their rights to freedom of expression, association, and peaceful assembly. Moroccan HRDs have faced harassment, intimidation, and imprisonment. This report reveals that at least since 2017, state authorities have also been using NSO Group’s spyware as a tool to further shrink the space for carrying out human rights work by targeting HRDs. Maati Monjib Maati Monjib, 57, is a historian and a columnist, co-founder of the NGO Freedom Now (dedicated to protecting the rights of journalists and writers), and co-founder and a leading member of the Moroccan Association for Investigative Journalism (AMJI). He is an important voice on issues of freedom of expression in Morocco. In 2015, Moroccan authorities accused him (and four others) of “threatening the internal security of the state” through “propaganda” that may threaten “the loyalty that citizens owe to the State and institutions of the Moroccan people” under Article 206 of the Penal Code, according to official court papers. They could be imprisoned for up to five years if found guilty. This charge was leveled simply for promoting a mobile application for citizen",1
831,Long_Train,"Pastebin yet? Sign Up , it unlocks many cool features! text 4.68 KB raw download clone embed report print hxxp://1.newor[.]net/www/delivery/delivery3.js hxxp://2.api.viralheadlines[.]net/js/mass hxxp://3.newor[.]net/www/delivery/delivery3.js hxxp://a01.u-ad[.]info/page/JS.php hxxp://abtrcking[.]com/a610b2befbce9062/analytics.js hxxp://adrenalinecdn[.]com/bolavip/creatives/breaking_ad/aDlne.js hxxp://airjss[.]com/data-uri.js hxxp://api.behavioralmailing[.]com/js/data.js hxxp://b.nwcdn[.]xyz/placement.js",0
832,Long_Train,"around the world. Additionally, it abuses one more vulnerability than JenX does: CVE-2017-18368 – ZYXEL P660HN-T1A – New in this variant CVE-2017-17215 – Huawei HG532 – Present in JenX as well. CVE-2014-8361 – Realtek RTL81XX Chipset – Present in JenX as well. Targeted IoT Devices – Wi-Fi SOHO Routers Starting in 2016, we’ve observed that wireless routers are one of the most common IoT devices in organizations across industries, making them targets for IoT botnets, degrading the production network and the reputation of the IP addresses of the affected company. Additionally, botnets gain access to IoT devices by using exploits instead of typical dictionary attacks (in which the botnet attempts to log in to the device via unsecured services such as telnet). This helps the botnet spread more easily through IoT devices even if administrators have disabled unsecured services and applied strong login passwords. Gafgyt is a botnet that was uncovered in 2014 and has become popular for launching large-scale DDoS (distributed denial-of-service) attacks. Since then, many variants have evolved and targeted different types of devices in different industries. As it is known, there is a strong link between botnets and game servers. In the past, a similar variant called",1
833,Long_Train,"actor connected to the North Korean government as HIDDEN COBRA. FortiGuard Labs has been actively monitoring various APT groups such as HIDDEN COBRA. For example, in a previous post we gave an overview of the FALLCHILL Remote Administration Tools (RATs). Recently, we noticed some new interesting samples from this group, so we decided to take a further look. A Bird's Eye View of the RAT Samples The RAT samples we analyzed are summarized below: Figure 1: RAT samples At a high level, they share similar characteristics: Most are 32 bits Strings are encrypted to",0
834,Long_Train,"the deployed payload, which to the best of our knowledge is a new malware family. It may have been developed by the same people behind the campaign as a substitute for the too-well known FakeSpy malware family they have been using up to now. Based on logging strings found in the persistence mechanism of the payload, as seen in figure 7, we have decided to call this new malware family FunkyBot. We will be analysing the following sample: 152be211ecd21c8abfd7c687a5ca8a17906f589c59055516e5482ff3fcf42dbf Packer The Packer is made of two separate parts: Java code contained in the classes.dex file Native code contained in the libcsn.so file Java Functions The code of the packer in the sample we analysed was obfuscated. Luckily, after some searching we were able to find an un-obfuscated version of the",0
835,Long_Train,"1: Based on screenshot The first target we identified is an aluminium and stainless steel gratings company located in the U.S. This identification was made based on the screenshot from the HPE Data Protector management interface. The screenshot shows the domain name (which we have redacted), thus leading us to the company's name. This screenshot demonstrates that the level of access the attackers had on the victims' infrastructure. Screenshot from HPE Data protector manager. This screenshot contains some important information for the adversary. On one side, it shows which servers are being backed up on another shows which ones are important to the victim. This, in conjunction with the ransomware located on the server, indicates the intent of deploying ransomware on the infrastructure, showing a manual and targeted approach more advanced than the simple execution of malware. Target No. 2: Based on the LSASS dump We identified a second target due to a process dump we found on the server. The dumped process is responsible for managing credentials on Windows (lsass.exe). Using a tool like Mimikatz, it's possible to retrieve credentials from the process dump. The content of the dump showed us",1
836,Long_Train,"detected in August 2019, has increased its reach by partnering up with the Trik botnet ( Trojan.Wortrik ), which now delivers Nemty to compromised computers. Trik, also known as Phorpiex, has been around for approximately 10 years. In its early days, the malware self-propagated via removable USB drives, Windows Live Messenger, or Skype private messages. The criminals behind the botnet use the infected computers to send email spam and have been observed pushing out a wide range of malware families, with Nemty being the latest to join the list. Nemty, meanwhile, first appeared on the scene in mid-August 2019. While the malware first appeared to",0
837,Long_Train,"In recently it has made quite many releases, according to their C2 protocols and programming languages, we can roughly divide them into moobot.socks5, moobot.tor, moobot.tor.b, moobot.go, moobot.go.tor, moobot.c, etc. Not every moobot variant uses this 185 netblock, but we do notice the moobot.c sample uses 185.244.25.219 as the Downloader. Here is a quick breakdown of the different Moobot variants. Moobot.socks5 First seen: 2019-07-15 10:10:47 MD5: 70f1df04d4384422ba746a92940c0138 Downloader: http://89.248[.174.198/main/x86 Downloader: http://93.174[.93.191:80/accn/kuojin.x86 CC: n1gger.com:23 Connect CC via socks5 proxy. Targeting for port TCP/34567(DVRIP) and TCP/9527. Moobot.tor First seen: 2019-07-17 07:41:00 MD5: eebca17df98350fa127fef978a5cccde Downloader: http://185.100[.84.187:80/t/t.arm7 Reporter: audi.n1gger.com:49567 CC: nd3rwzslqhxibkl7.onion:1356 Connect CC via tor proxy. Targeting for port TCP/34567(DVRIP) and TCP/9527. Moobot.tor.b First seen: 2019-08-09 02:25:24 MD5: 79351b97ad07f77d336e38afcb213868 Downloader: http://91.92[.66.192/rt/mips CC: typicalniggerdayatthecoolaidparty.n1gger.com TXT 91.92.66.192 CC: dbkjbueuvmf5hh7z.onion:10444 CC protocol modified on mirai CC protocol. Moobot.go First seen:",1
838,Long_Train,"ensure you have an employee information security education program that exposes users to the variety of lures that can be leveraged by adversaries to deliver these threats. Initial malspam campaign Research into these campaigns originally began with a malspam campaign that attempted to deliver malware to victims. The emails associated with this campaign purport to be related to banking fraud and are made to appear as if they were sent by the director of Global Risk for credit card company Visa. Below is an example of one of these emails: Compressed archives are attached to these emails containing RTF files. The RTF files contain information related to fraud prevention. When opened, the RTF documents are responsible for retrieving a malicious PE32 executable from an attacker-controlled server using Dynamic Data Exchange (DDE). In this particular case, the executable is called ""trump.exe."" The PE32 is then executed, initiating an infection process that is related to the campaign described in detail here . Political rabbit hole Pivoting off of these campaign, we began to look for other IOCs that utilized political references. We developed a list of various names, terminology and iconography that has generated headlines across the political spectrum over the past few years. We then began a search throughout various malware repositories and discovered that not only were political names and iconography surprisingly common, but the results produced a wide variety of threats and was",0
839,Long_Train,"Its Name servers are even maintained by the Volusion’s Name servers. The checkout page is designed as a single page payment where all the info is entered on one page and validated on the submission before taking the user to the confirmation page. While all the resources are loading from sesamestreetlivestore.com or volusion.com affiliated websites, there is an odd javascript file being loaded from storage.googleapis.com with interesting bucket name of volusionapi . if you are not aware of it, storage.googleapis.com is a Google Cloud Storage domain name which is a RESTful online file storage web service for storing and accessing data on Google Cloud Platform infrastructure. Anyone can signup and chose a unique bucket name and serve content with the performance and scalability of Google’s cloud. Google Cloud Storage (and other Cloud storage providers) has been abused before where threat actors or malware authors distribute malicious code or actual malware through these legitimate services. Your’s truly actually wrote about this just last month. Threat Actor behind Astaroth is now using Cloudflare Workers to",0
840,Long_Train,"been developed to tamper with NCR Corporation's “Aloha Command Center” client. NCR Aloha Command Center is a remote administration toolset designed to manage and troubleshoot systems within payment card processing sectors running the Command Center Agent. The malware loads into the same process as the Command Center process by abusing the DLL load order of the legitimate Aloha utility. Mandiant provided this information to NCR. BOOSTWRITE Loader: Where You At? BOOSTWRITE is a loader crafted to be launched via abuse of the DLL search order of applications which load the legitimate ‘Dwrite.dll’ provided by the Microsoft DirectX Typography Services. The application loads the ‘gdi’ library, which loads the ‘gdiplus’ library, which ultimately loads ‘Dwrite’. Mandiant identified instances where BOOSTWRITE was placed on the file system alongside the RDFClient binary to force the application to import DWriteCreateFactory from it rather than the legitimate DWrite.dll. Once loaded, `DWrite.dll` connects to a hard-coded IP and port from which it retrieves a decryption key and initialization vector (IV) to decrypt two embedded payload DLLs. To accomplish this task, the malware first generates a random file name to be used as a text log under the current user's %TEMP% directory; this filename starts with ~rdf and",0
841,Long_Train,"for a malicious Android application that can hide itself from users, download additional malicious apps, and display advertisements. The app, called Xhelper, is persistent. It is able reinstall itself after users uninstall it and is designed to stay hidden by not appearing on the system’s launcher. The app has infected over 45,000 devices in the past six months. We have seen many users posting about Xhelper on online forums, complaining about random pop-up advertisements and how the malware keeps showing up even after they have manually uninstalled it. Figure 1. Users complain on forums about Xhelper (Top:",0
842,Long_Train,"noticed that the group operating this ransomware is also employing a Linux variant in order to attack the Linux infrastructure of its targets. We have named this ransomware PureLocker because it’s written in the PureBasic programming language. As part of our analysis, we have identified the evasion methods and design features that have allowed this ransomware to remain under the radar for several months. Below we present our findings through a technical analysis of the malware samples. Initial Analysis The Windows sample we analyzed is a 32-bit DLL, masquerading as a C++ cryptography library called Crypto++ : In viewing the exports section we quickly noticed that something was unusual, as the library supposedly contains functions related to music playback. When looking at anti-virus vendor scan results in VirusTotal, we observed that the file has been essentially undetected",0
843,Long_Train,"our video library to learn more about Binary Defense White Papers Dive deep into cybersecurity trends and tactics Webinars Learn about the latest cybersecurity trends from industry experts From the Blog Hunting and Defeating Evasive Threats Binary Defense July 27, 2020 Written by: Randy Pargman and James Quinn Threat actors spend a lot of time and energy to Read More » Russian Cybercriminal Group Attempts to Steal COVID-19 Vaccine Research Binary Defense July 20, 2020 Last week, as reported in Threat Watch, the APT29 threat group, attributed to Russia’s intelligence Read More » Hackers for Hire: An Overview of the Unethical Services Offered on the Darknet Binary Defense June 16, 2020 By: Dan McNemar It is not a new concept that criminals use the Darknet to Read More » Featured Webinar Ransomware: What Businesses Need to Know to Stay Safe August 4, 2020 In this webinar, Binary Defense Chief Technology Officer,",0
844,Long_Train,"adware apps, there had also been over 100 adware apps found in July and adware that affected over 9 million users in January . We have been closely following mobile adware fraud for years and found these types of apps also quite prevalent in 2018 . New versions are still constantly being uploaded, and we continue to monitor their progress. Figure 1. Adware apps on Google Play Behavior analysis Similar to our previous disclosures, these latest apps disguise their icons and push full-screen ads onto a victim’s device. The user cannot use the usual methods to exit the ad — it can only be closed by clicking the back or home key. Figure 2. Screen captures of codes showing how the malicious app’s icon is hidden or removed Figure 3. Screenshots showing",0
